query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,proposed_by_mu,proposed_by_ca,utility,cost_acquisition,predicted_runtime_mean,predicted_runtime_sd,affordable_repetitions,projected_gain,score,runtime
6169,120,8933,1276,4j7u_YTZ_D_802,1,unimol,True,False,0.92646609,0.57316121,23.347521,0,5470,5067.7695,0.98712551,23.16
6170,120,8926,1275,4j7u_YTZ_C_802,1,unimol,True,False,0.90325057,0.57306299,23.347521,0,5470,4940.7806,0.95107983,21.13
6171,120,8912,1273,4j7u_YTZ_A_802,1,unimol,True,False,0.90291321,0.57301389,23.347521,0,5470,4938.9353,0.95988885,18.66
6172,120,8919,1274,4j7u_YTZ_B_802,1,unimol,True,False,0.9004692,0.57296478,23.347521,0,5470,4925.5665,0.89629386,17
6173,120,12566,1795,5ip6_6C9_A_301,1,unimol,True,False,0.86587836,0.57489769,23.139818,0,5519,4778.7827,0,20.99
6174,120,9456,1350,4n36_2F8_A_401,6,smina,False,True,0.36157912,1.0169439,1.5941465,0,11672,4220.3515,0.82176799,1.5965134
6175,120,9463,1351,4n36_2F8_B_401,6,smina,False,True,0.36157912,1.0169439,1.5941465,0,11672,4220.3515,0.871185,1.7133965
6176,120,9470,1352,4n36_2F8_C_401,6,smina,False,True,0.36157912,1.0160239,1.6029621,0,11672,4220.3515,0.91756857,1.4557807
6177,120,5202,743,2qd4_CHD_B_927,1,unimol,True,False,0.67176283,0.54178139,25.016001,0,5105,3429.3493,0.99041594,23.96
6178,120,5209,744,2qd4_CHD_B_928,1,unimol,True,False,0.67176283,0.54178139,25.016001,0,5105,3429.3493,0.94293071,25.18
6179,120,5265,752,2qs2_UBF_A_603,1,unimol,True,False,0.67176283,0.54178139,25.016001,0,5105,3429.3493,0.98507909,20.04
6180,121,9461,1351,4n36_2F8_B_401,4,gnina,True,True,1.0097235,1.1307624,3.3642604,0,11622,11735.006,0.75492842,2.9705293
6181,121,9468,1352,4n36_2F8_C_401,4,gnina,True,True,1.0089864,1.1293332,3.3795447,0,11622,11726.44,0,2.4736571
6182,121,9454,1350,4n36_2F8_A_401,4,gnina,True,True,1.0050306,1.1305678,3.3642604,0,11622,11680.466,0.91606176,2.9203129
6183,121,5201,743,2qd4_CHD_B_927,0,surfdock,True,True,0.86005797,1.0932197,3.8087742,0,11622,9995.5937,2.0706733e-09,3.3122245
6184,121,5264,752,2qs2_UBF_A_603,0,surfdock,True,True,0.85499154,1.068512,4.1299672,0,11622,9936.7117,0,3.7279463
6185,121,5208,744,2qd4_CHD_B_928,0,surfdock,True,True,0.81498347,1.0647574,4.1796322,0,11622,9471.7379,0,4.254858
6186,121,5198,742,2qd4_CHD_B_926,4,gnina,True,True,0.70323327,1.0554732,4.3065367,0,11622,8172.977,7.7195174e-06,4.2280959
6187,121,5191,741,2qd4_CHD_A_801,4,gnina,True,True,0.70164644,1.041634,4.5025473,0,11622,8154.5349,6.6848361e-08,4.0934455
6188,121,5107,729,2q28_TPP_B_5001,4,gnina,True,False,0.69909786,1.0107318,4.9709382,0,11622,8124.9154,0.79933846,8.0374359
6189,121,5051,721,2pt6_S4M_A_501,4,gnina,True,True,0.69482528,1.0391479,4.5361943,0,11622,8075.2594,0.98863972,6.4535641
6190,121,4626,660,2ihu_TP9_B_600,6,smina,True,True,0.67588552,1.1214047,3.4546435,0,11622,7855.1415,0.99422697,7.7375782
6191,121,1330,190,1itw_ICT_D_743,0,surfdock,False,True,0.66295264,1.0128129,4.0365834,0,11622,7704.8356,0.98668586,2.7827767
6192,121,5135,733,2qab_EI1_B_1,4,gnina,False,True,0.65915179,1.0166623,3.9685757,0,11622,7660.6621,0.23240095,4.9076606
6193,121,5128,732,2qab_EI1_A_1,4,gnina,False,True,0.65866703,1.0178214,3.9512355,0,11622,7655.0282,0.97449855,5.4215955
6194,121,17609,2515,6yk5_PVK_A_312,4,gnina,False,True,0.63904139,1.0294204,3.6007051,0,11622,7426.9391,0.99743363,2.4909616
6195,121,17616,2516,6yk6_OUB_A_311,4,gnina,False,True,0.63867783,1.0293248,3.6007051,0,11622,7422.7138,0.99473959,2.9824299
6196,121,3357,479,1xny_BTN_A_5602,4,gnina,False,True,0.61800541,1.014204,3.7737091,0,11622,7182.4589,0.03052433,3.6234059
6197,121,15229,2175,6fgv_D9T_A_1901,4,gnina,False,True,0.61061819,1.0248255,3.623317,0,11622,7096.6046,0.022185131,3.3351847
6198,121,4612,658,2iht_TPP_D_600,6,smina,False,True,0.6058392,1.0501456,3.3002944,0,11622,7041.0632,0.88058444,6.240423
6199,121,5943,849,2z20_PLP_A_701,0,surfdock,False,True,0.55579627,1.0177683,3.3029189,0,11622,6459.4642,0,3.2609828
6200,121,2240,320,1p5g_G6P_X_658,0,surfdock,False,True,0.55449817,1.012221,2.9789431,0,11622,6444.3777,0.98534318,3.2452017
6201,121,5200,742,2qd4_CHD_B_926,6,smina,False,True,0.48663924,1.0728648,2.1534133,0,11622,5655.7213,0,3.6842691
6202,121,5193,741,2qd4_CHD_A_801,6,smina,False,True,0.48550424,1.0611713,2.2698929,0,11622,5642.5303,0,3.3655402
6203,121,5109,729,2q28_TPP_B_5001,6,smina,False,True,0.48367954,1.0348771,2.5482345,0,11622,5621.3237,0.93246613,8.488011
6204,121,5053,721,2pt6_S4M_A_501,6,smina,False,True,0.48061538,1.0494406,2.2898874,0,11622,5585.712,0.98876726,4.7757969
6205,121,14629,2089,6a2n_UMP_A_703,6,smina,False,True,0.47752221,1.0903692,1.8801881,0,11622,5549.7631,0,3.1104539
6206,121,14636,2090,6a2n_UMP_B_703,6,smina,False,True,0.47694203,1.090416,1.8776722,0,11622,5543.0203,0,2.8174872
6207,121,9477,1353,4n36_2F8_D_401,6,smina,False,True,0.46248337,1.0368519,1.593465,0,11622,5374.9817,0.82354371,1.5200455
6208,121,17606,2515,6yk5_PVK_A_312,1,unimol,True,False,0.94488543,0.57229943,23.417437,0,5438,5138.287,0,17.37
6209,121,17613,2516,6yk6_OUB_A_311,1,unimol,True,False,0.94438048,0.57225017,23.417437,0,5438,5135.541,0,21.6
6210,121,12571,1795,5ip6_6C9_A_301,6,smina,False,True,0.43658831,1.027116,1.631798,0,11622,5074.0293,0,1.1965729
6211,121,15226,2175,6fgv_D9T_A_1901,1,unimol,True,False,0.90539571,0.57107233,23.537439,0,5410,4898.1908,0.8918838,23.85
6212,121,489,69,1e7h_PLM_A_1001,6,smina,False,True,0.38414046,1.0123182,1.7613539,0,11622,4464.4804,2.4858789e-06,2.3063361
6213,121,9458,1351,4n36_2F8_B_401,1,unimol,True,False,0.68587358,0.58407323,22.162548,0,5746,3941.0296,0.96049557,20.74
6214,121,9465,1352,4n36_2F8_C_401,1,unimol,True,False,0.68759961,0.58329725,22.24367,0,5725,3936.5078,0.95707559,22.8
6215,121,9451,1350,4n36_2F8_A_401,1,unimol,True,False,0.68276228,0.58402291,22.162548,0,5746,3923.1521,0.97125361,17.08
6216,121,12942,1848,5kxb_NGA_A_307,6,smina,False,True,0.32550052,1.0118355,1.4970964,0,11622,3782.9671,0.98667984,1.8723691
6217,121,9197,1313,4l80_OXL_C_402,6,smina,False,True,0.32309938,1.0159872,1.4570161,0,11622,3755.061,0.07067587,0.83350301
6218,121,5944,849,2z20_PLP_A_701,1,unimol,True,False,0.66945737,0.5576379,23.260717,0,5475,3665.2791,0.93983054,18.56
6219,121,13075,1867,5m0t_AKG_A_302,6,smina,False,True,0.30455786,1.0165267,1.3982004,0,11622,3539.5714,4.8489843e-06,1.2304615
6220,121,496,70,1e7h_PLM_A_1007,6,smina,False,True,0.30394569,1.0144583,1.4087392,0,11622,3532.4568,0,1.1673215
6221,121,6035,862,2zgw_ADN_A_1301,1,unimol,True,False,0.66945737,0.54972902,24.137552,0,5276,3532.0571,0.96445073,18.69
6222,121,2043,291,1nme_159_B_9002,6,smina,False,True,0.30175791,1.0115128,1.415615,0,11622,3507.0304,0,2.6061579
6223,121,3205,457,1wmz_NGA_A_501,6,smina,False,True,0.30135434,1.0127489,1.4008937,0,11622,3502.3401,3.7168088e-05,1.2452272
6224,121,6042,863,2zgw_ADN_B_1302,1,unimol,True,False,0.66945737,0.54770801,24.369307,0,5226,3498.5842,0.74508115,23.04
6225,121,1217,173,1hsb_ALA_A_1001,6,smina,False,True,0.29359414,1.0119527,1.3748789,0,11622,3412.1511,9.0514476e-09,4.3846752
6226,121,5272,753,2qs2_UBF_B_602,1,unimol,True,False,0.66945737,0.54226339,25.01,0,5092,3408.8769,0.98449707,21.65
6227,121,5363,766,2r5e_QLP_A_430,1,unimol,True,False,0.66945737,0.54226339,25.01,0,5092,3408.8769,0.98567842,23.54
6228,121,5426,775,2tmk_ATM_B_217,1,unimol,True,False,0.66945737,0.54226339,25.01,0,5092,3408.8769,0,20.06
6229,121,5433,776,2uuj_896_B_1250,1,unimol,True,False,0.66945737,0.54226339,25.01,0,5092,3408.8769,0.98661085,22.2
6230,122,5432,776,2uuj_896_B_1250,0,surfdock,True,True,0.84487008,1.0364141,4.5868859,0,11572,9776.8365,0,4.190677
6231,122,5362,766,2r5e_QLP_A_430,0,surfdock,True,True,0.84401213,1.0127762,4.946454,0,11572,9766.9084,0,4.5880256
6232,122,5271,753,2qs2_UBF_B_602,0,surfdock,True,True,0.84292515,1.0795309,3.9853125,0,11572,9754.3298,0.97744816,3.5488158
6233,122,6034,862,2zgw_ADN_A_1301,0,surfdock,True,True,0.8244814,1.1280213,3.3890853,0,11572,9540.8987,0.9912198,3.2315443
6234,122,5205,743,2qd4_CHD_B_927,4,gnina,True,True,0.72141241,1.0612474,4.2280259,0,11572,8348.1844,3.6144474e-08,4.4128993
6235,122,5268,752,2qs2_UBF_A_603,4,gnina,True,True,0.71895818,1.0560291,4.2990179,0,11572,8319.784,0.69927724,4.9581718
6236,122,5212,744,2qd4_CHD_B_928,4,gnina,True,True,0.6997949,1.033025,4.6291561,0,11572,8098.0266,1.3717421e-07,4.391
6237,122,5947,849,2z20_PLP_A_701,4,gnina,True,True,0.69840153,1.1159223,3.5259645,0,11572,8081.9025,0.91180688,3.1777387
6238,122,1292,184,1iri_E4P_B_602,4,gnina,False,True,0.6545262,1.0111398,4.0322027,0,11572,7574.1772,0.00065815938,6.3802822
6239,122,2244,320,1p5g_G6P_X_658,4,gnina,False,True,0.63707381,1.0545567,3.2878482,0,11572,7372.2181,5.5856306e-07,2.9355329
6240,122,6038,862,2zgw_ADN_A_1301,4,gnina,False,True,0.63185098,1.0244265,3.6652725,0,11572,7311.7795,0.99241541,3.3184266
6241,122,6041,863,2zgw_ADN_B_1302,0,surfdock,False,True,0.62320696,1.0417151,3.4293501,0,11572,7211.7509,0.36922621,3.2594951
6242,122,5130,732,2qab_EI1_A_1,6,smina,False,True,0.5817442,1.1766639,1.9897045,0,11572,6731.9439,0,2.7598091
6243,122,7483,1069,4buf_F36_B_2162,0,surfdock,False,True,0.55521678,1.0111566,3.4065795,0,11572,6424.9685,0.97541797,3.5315585
6244,122,12089,1727,5g6g_H8B_A_1367,0,surfdock,False,True,0.55521678,1.0117202,3.3993304,0,11572,6424.9685,0.99125968,3.4888824
6245,122,15974,2282,6lx5_C5F_B_501,0,surfdock,False,True,0.55521678,1.0144271,3.3646715,0,11572,6424.9685,0.99204312,3.476727
6246,122,5207,743,2qd4_CHD_B_927,6,smina,False,True,0.51456924,1.0794986,2.1203809,0,11572,5954.5953,0,5.3169202
6247,122,5270,752,2qs2_UBF_A_603,6,smina,False,True,0.51274211,1.0751185,2.1627526,0,11572,5933.4517,0,4.3194925
6248,122,5352,764,2r4j_13P_B_816,4,gnina,False,True,0.50726102,1.0110972,2.8568532,0,11572,5870.0245,0.4924148,2.8604728
6249,122,5214,744,2qd4_CHD_B_928,6,smina,False,True,0.49840315,1.0551158,2.3597975,0,11572,5767.5213,0,4.4831818
6250,122,5949,849,2z20_PLP_A_701,6,smina,False,True,0.49735517,1.1232116,1.7013512,0,11572,5755.3941,0,1.4353592
6251,122,2241,320,1p5g_G6P_X_658,1,unimol,True,False,0.92893633,0.58911234,21.715172,0,5846,5430.5618,0.89572445,22.63
6252,122,17611,2515,6yk5_PVK_A_312,6,smina,False,True,0.45349368,1.028869,1.6490703,0,11572,5247.8289,0,3.3377949
6253,122,17618,2516,6yk6_OUB_A_311,6,smina,False,True,0.45184028,1.0285278,1.6490703,0,11572,5228.6958,0,1.9116142
6254,122,2246,320,1p5g_G6P_X_658,6,smina,False,True,0.36473342,1.0286544,1.5592299,0,11572,4220.6952,1.7549752e-06,2.0707345
6255,122,12417,1773,5i5t_67X_A_402,6,smina,False,True,0.32112794,1.0138326,1.5015662,0,11572,3716.0926,0.92630777,1.8123267
6256,122,9204,1314,4l80_OXL_E_402,6,smina,False,True,0.3046426,1.0129621,1.454326,0,11572,3525.3242,0.26180432,0.63265468
6257,122,10947,1563,5a02_GOL_A_1341,6,smina,False,True,0.29612401,1.0110457,1.4299057,0,11572,3426.7471,1.0032423e-05,0.75023248
6258,122,5552,793,2vlf_PLI_A_1457,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0,20.87
6259,122,5559,794,2vlf_PLI_B_1459,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0,20.39
6260,122,5573,796,2vmw_PLP_A_501,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.92697569,17.88
6261,122,5608,801,2vzu_PNJ_A_1901,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.95148102,22.7
6262,122,5643,806,2w7k_PLP_A_501,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.93437374,22.9
6263,122,5650,807,2wch_B7M_A_1145,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.98608675,21.51
6264,122,5664,809,2wdq_CBE_C_1130,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.98605125,23.82
6265,122,5671,810,2wdq_CBE_G_1130,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.98345321,28.97
6266,122,5678,811,2wdq_CBE_K_1130,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.98989522,23.24
6267,122,5685,812,2wdq_TEO_A_1589,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.6876402,25.86
6268,122,5692,813,2wdq_TEO_I_1589,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.87889196,26.99
6269,122,5727,818,2wu4_HBP_A_1544,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.97444016,25.74
6270,122,5734,819,2wu4_HBP_B_1545,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.98260099,24.55
6271,122,5804,829,2xta_TPP_A_2001,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.97150021,27.21
6272,122,5867,838,2xyj_WLM_A_1441,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.98875404,23.31
6273,122,5874,839,2xyj_WLM_A_1442,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.95854964,24.69
6274,122,5881,840,2y00_Y00_A_601,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.98996936,20.55
6275,122,5916,845,2yi6_6QM_A_1225,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.94474047,27.34
6276,122,5930,847,2yp6_C6W_B_1186,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.93108995,21.95
6277,122,6014,859,2z6j_TUI_A_501,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.96635597,21.71
6278,122,6021,860,2z6j_TUI_B_502,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0.95188172,20.57
6279,122,6028,861,2zce_PYL_A_601,1,unimol,True,False,0.67204085,0.54274956,24.976,0,5083,3415.9836,0,23.56
6280,123,5880,840,2y00_Y00_A_601,0,surfdock,True,True,0.84228831,1.0499426,4.394187,0,11522,9704.8459,0.98063099,3.9948899
6281,123,5677,811,2wdq_CBE_K_1130,0,surfdock,True,True,0.84222104,1.0620641,4.2235107,0,11522,9704.0709,0.991867,3.0709437
6282,123,5866,838,2xyj_WLM_A_1441,0,surfdock,True,False,0.84118566,0.979047,5.5100431,0,11522,9692.1412,0.98196518,5.0469894
6283,123,5649,807,2wch_B7M_A_1145,0,surfdock,True,True,0.83876566,1.0611444,4.2336245,0,11522,9664.2579,0,3.7129995
6284,123,5663,809,2wdq_CBE_C_1130,0,surfdock,True,True,0.83873345,1.0605685,4.2402906,0,11522,9663.8868,0.98982153,3.1474931
6285,123,5670,810,2wdq_CBE_G_1130,0,surfdock,True,True,0.83637632,1.0616952,4.2235107,0,11522,9636.728,0.99426637,3.1055284
6286,123,5733,819,2wu4_HBP_B_1545,0,surfdock,True,True,0.83560313,1.0135889,4.9303775,0,11522,9627.8193,0.98368864,4.3131564
6287,123,5726,818,2wu4_HBP_A_1544,0,surfdock,True,True,0.82819934,1.0155758,4.8977609,0,11522,9542.5128,0.12293251,4.2157806
6288,123,5803,829,2xta_TPP_A_2001,0,surfdock,True,False,0.8255322,0.86618318,7.8874183,0,11522,9511.7821,0.9785827,4.5972359
6289,123,6013,859,2z6j_TUI_A_501,0,surfdock,True,False,0.82086548,0.98534568,5.3905439,0,11522,9458.012,3.3648333e-12,4.5129515
6290,123,5873,839,2xyj_WLM_A_1442,0,surfdock,True,False,0.8137841,0.99782722,5.1790466,0,11522,9376.4204,0,4.4595814
6291,123,6020,860,2z6j_TUI_B_502,0,surfdock,True,False,0.80773576,0.98391041,5.4122705,0,11522,9306.7314,0.86731063,4.5780648
6292,123,5607,801,2vzu_PNJ_A_1901,0,surfdock,True,True,0.80737231,1.0335635,4.6164608,0,11522,9302.5437,0,3.4364823
6293,123,5915,845,2yi6_6QM_A_1225,0,surfdock,True,True,0.80125846,1.0956511,3.7682769,0,11522,9232.1,0.97225952,5.7750953
6294,123,5642,806,2w7k_PLP_A_501,0,surfdock,True,True,0.79185632,1.099574,3.7182434,0,11522,9123.7685,0.79909884,3.6759911
6295,123,5929,847,2yp6_C6W_B_1186,0,surfdock,True,True,0.78887828,1.1087282,3.6050494,0,11522,9089.4556,1.2670129e-07,3.0936335
6296,123,5572,796,2vmw_PLP_A_501,0,surfdock,True,True,0.78514725,1.0998185,3.7128484,0,11522,9046.4666,0,3.7178195
6297,123,5691,813,2wdq_TEO_I_1589,0,surfdock,True,True,0.7415576,1.0814565,3.9444854,0,11522,8544.2267,0,2.4757382
6298,123,5436,776,2uuj_896_B_1250,4,gnina,True,False,0.72874519,1.0125879,4.9295034,0,11522,8396.6021,0.99403521,5.5167349
6299,123,5366,766,2r5e_QLP_A_430,4,gnina,True,False,0.72829565,0.99610377,5.1946535,0,11522,8391.4224,3.0195434e-07,8.1944577
6300,123,15978,2282,6lx5_C5F_B_501,4,gnina,False,True,0.63909538,1.0339963,3.5556655,0,11522,7363.657,0.88411398,2.6541011
6301,123,12093,1727,5g6g_H8B_A_1367,4,gnina,False,True,0.63874526,1.0252806,3.6679795,0,11522,7359.6229,2.3138427e-07,4.3000186
6302,123,7487,1069,4buf_F36_B_2162,4,gnina,False,True,0.63166618,1.0243233,3.6704857,0,11522,7278.0578,0.98739917,3.820796
6303,123,6040,862,2zgw_ADN_A_1301,6,smina,False,True,0.5882422,1.1994157,1.7901784,0,11522,6777.7266,0.99105103,2.5597317
6304,123,10416,1488,4wxb_CIT_A_501,0,surfdock,False,True,0.55562016,1.0156303,3.3565342,0,11522,6401.8555,0.79853253,3.0019116
6305,123,10423,1489,4wxb_CIT_B_501,0,surfdock,False,True,0.55562016,1.0165012,3.3454583,0,11522,6401.8555,0.90996692,2.9353589
6306,123,10430,1490,4wxb_CIT_C_501,0,surfdock,False,True,0.55562016,1.0137435,3.3806272,0,11522,6401.8555,0.31199923,2.6004095
6307,123,10437,1491,4wxb_CIT_D_501,0,surfdock,False,True,0.55562016,1.0169365,3.3399315,0,11522,6401.8555,0,3.0249008
6308,123,5438,776,2uuj_896_B_1250,6,smina,False,True,0.51890851,1.0399352,2.5473595,0,11522,5978.8638,0,5.4621169
6309,123,5368,766,2r5e_QLP_A_430,6,smina,False,True,0.51857098,1.0256795,2.705987,0,11522,5974.9749,0,7.2225717
6310,123,7578,1082,4c67_L5S_A_1170,4,gnina,False,True,0.4837571,1.0136579,2.8106799,0,11522,5573.8493,0.99747818,2.8730161
6311,123,15975,2282,6lx5_C5F_B_501,1,unimol,True,False,0.93312619,0.57575373,23.072161,0,5475,5108.8659,0,23.86
6312,123,12090,1727,5g6g_H8B_A_1367,1,unimol,True,False,0.93266721,0.57008158,23.665634,0,5337,4977.6449,0.98773209,19.52
6313,123,7484,1069,4buf_F36_B_2162,1,unimol,True,False,0.9233865,0.56990896,23.678881,0,5334,4925.3436,0,20.15
6314,123,15980,2282,6lx5_C5F_B_501,6,smina,False,True,0.36372086,1.0153674,1.725453,0,11522,4190.7918,0,1.8616452
6315,123,6838,976,3w8x_FTK_A_601,6,smina,False,True,0.36362748,1.0145963,1.7252314,0,11522,4189.7158,0.0018548253,2.5460017
6316,123,9190,1312,4l80_OXL_B_402,6,smina,False,True,0.30110493,1.015279,1.4317479,0,11522,3469.331,0.066336833,0.61229659
6317,123,6462,923,3te7_TE7_A_1,1,unimol,True,False,0.67446776,0.54342995,24.91305,0,5070,3419.5515,0.96806214,19.11
6318,123,6056,865,2zm7_ACA_A_501,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0.97720674,25.87
6319,123,6063,866,2zm9_ACA_A_501,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0.98674316,28.32
6320,123,6084,869,2zut_A2G_A_4001,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0.95362633,27.24
6321,123,6091,870,2zut_A2G_B_4002,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0.95070439,22.7
6322,123,6105,872,2zut_A2G_D_4004,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0.95655525,24.54
6323,123,6112,873,2zuw_NDG_B_4002,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0.98030664,27.99
6324,123,6119,874,2zuw_NDG_C_4003,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0.98483904,26.22
6325,123,6217,888,3qt8_FM0_A_328,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0.95169809,21.07
6326,123,6224,889,3qt8_FM0_B_328,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0.95611105,20.23
6327,123,6252,893,3qxx_8AC_A_221,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0.97202613,23.89
6328,123,6294,899,3rgz_BLD_A_800,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0,32.03
6329,123,6308,901,3roe_THM_A_265,1,unimol,True,False,0.67446776,0.54261024,25.011,0,5050,3406.0622,0,20.7
6330,124,6062,866,2zm9_ACA_A_501,0,surfdock,True,True,0.82520055,1.079048,4.0035968,0,11472,9466.7007,0,3.3717546
6331,124,6118,874,2zuw_NDG_C_4003,0,surfdock,True,True,0.82355019,1.0342011,4.6293907,0,11472,9447.7678,8.3746197e-05,2.9175198
6332,124,6111,873,2zuw_NDG_B_4002,0,surfdock,True,True,0.81962192,1.0308869,4.6776009,0,11472,9402.7026,0,2.9261829
6333,124,6055,865,2zm7_ACA_A_501,0,surfdock,True,True,0.81693528,1.0700386,4.1196327,0,11472,9371.8815,0,3.4863747
6334,124,6251,893,3qxx_8AC_A_221,0,surfdock,True,True,0.81244546,1.052738,4.3554769,0,11472,9320.3744,0.9584796,2.5159338
6335,124,6461,923,3te7_TE7_A_1,0,surfdock,True,True,0.80901017,1.1116249,3.586817,0,11472,9280.9647,0.97875617,5.9432168
6336,124,6104,872,2zut_A2G_D_4004,0,surfdock,True,True,0.79903868,1.0295898,4.6903558,0,11472,9166.5717,0.98132327,2.886992
6337,124,6223,889,3qt8_FM0_B_328,0,surfdock,True,True,0.79865377,1.0862988,3.899528,0,11472,9162.156,0,3.6703055
6338,124,6083,869,2zut_A2G_A_4001,0,surfdock,True,True,0.79650074,1.0294102,4.6903558,0,11472,9137.4565,0,2.8569745
6339,124,6216,888,3qt8_FM0_A_328,0,surfdock,True,True,0.79482995,1.0995494,3.7296829,0,11472,9118.2892,0.99100529,3.7257301
6340,124,6090,870,2zut_A2G_B_4002,0,surfdock,True,True,0.79396892,1.0292306,4.6903558,0,11472,9108.4115,0.00016298939,2.9798526
6341,124,5653,807,2wch_B7M_A_1145,4,gnina,True,True,0.74257041,1.0425228,4.4924779,0,11472,8518.7678,1.7528431e-06,4.0295008
6342,124,6017,859,2z6j_TUI_A_501,4,gnina,True,False,0.73210574,0.96783929,5.7021556,0,11472,8398.7171,2.109236e-13,8.8261721
6343,124,5877,839,2xyj_WLM_A_1442,4,gnina,True,False,0.72798904,0.97850589,5.5105591,0,11472,8351.4903,9.7046703e-05,9.8089649
6344,124,5611,801,2vzu_PNJ_A_1901,4,gnina,True,False,0.72427337,1.0163275,4.8829594,0,11472,8308.8641,0.34050616,6.8931338
6345,124,5933,847,2yp6_C6W_B_1186,4,gnina,True,True,0.71362122,1.0909313,3.8306365,0,11472,8186.6626,0,4.1726475
6346,124,5730,818,2wu4_HBP_A_1544,4,gnina,True,False,0.71218137,0.9947942,5.2277622,0,11472,8170.1447,0.0026006642,8.1736599
6347,124,5576,796,2vmw_PLP_A_501,4,gnina,True,True,0.71148443,1.078638,3.9867437,0,11472,8162.1494,0.036986506,5.3835308
6348,124,5695,813,2wdq_TEO_I_1589,4,gnina,True,True,0.68684854,1.0673822,4.135335,0,11472,7879.5265,0.98552239,14.012835
6349,124,3672,524,1zpd_CIT_E_610,4,gnina,False,True,0.65489963,1.0171228,3.9621077,0,11472,7513.0085,0.049744436,6.471239
6350,124,10427,1489,4wxb_CIT_B_501,4,gnina,False,True,0.60180385,1.0335865,3.530292,0,11472,6903.8937,0,5.2043334
6351,124,5655,807,2wch_B7M_A_1145,6,smina,False,True,0.53093627,1.0674236,2.2884548,0,11472,6090.9008,0,3.097375
6352,124,5613,801,2vzu_PNJ_A_1901,6,smina,False,True,0.51696804,1.044488,2.5222433,0,11472,5930.6574,0,3.6378271
6353,124,5935,847,2yp6_C6W_B_1186,6,smina,False,True,0.50879153,1.1070392,1.8921969,0,11472,5836.8564,0,4.176141
6354,124,5578,796,2vmw_PLP_A_501,6,smina,False,True,0.50714703,1.0969681,1.9856614,0,11472,5817.9907,1.8867364e-06,6.2609713
6355,124,5732,818,2wu4_HBP_A_1544,6,smina,False,True,0.49179056,1.0218823,2.7286832,0,11472,5641.8213,0,7.8420792
6356,124,5697,813,2wdq_TEO_I_1589,6,smina,False,True,0.48806862,1.0828732,2.074626,0,11472,5599.1232,0.97456397,1.1120132
6357,124,7489,1069,4buf_F36_B_2162,6,smina,False,True,0.43115409,1.0230074,1.7637625,0,11472,4946.1997,0,2.1942516
6358,124,10424,1489,4wxb_CIT_B_501,1,unimol,True,False,0.87642787,0.57764225,22.902609,0,5493,4814.2183,0.97124322,23.8
6359,124,10417,1488,4wxb_CIT_A_501,1,unimol,True,False,0.8143145,0.57676309,22.967064,0,5477,4460.0005,0.96946531,21.8
6360,124,10443,1491,4wxb_CIT_D_501,6,smina,False,True,0.36195902,1.0173124,1.7087252,0,11472,4152.3939,0.00048475968,1.6480309
