query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,proposed_by_mu,proposed_by_ca,utility,cost_acquisition,predicted_runtime_mean,predicted_runtime_sd,affordable_repetitions,projected_gain,score,runtime
9902,9723,5683,811,2y00_Y00_A_601,6,smina,False,True,0.42746227,0.8183959,2.5258801,0,7900,3376.9519,0,5.8160363
9903,9724,11913,1701,5fwd_GJV_A_1446,6,smina,False,True,0.42883546,0.81518037,2.6898739,0,7899,3387.3713,0.96969867,6.0070987
9904,9725,11912,1701,5fwd_GJV_A_1446,5,autodock,True,False,0.81954426,0.47491339,24.936419,0,6943,5690.0958,0.97039775,155.87048
9905,9726,3968,566,2f3s_7GP_A_998,6,smina,False,True,0.4307932,0.81560983,2.6161828,0,7897,3401.9739,0.65451171,3.0877655
9906,9727,3967,566,2f3s_7GP_A_998,5,autodock,True,False,0.60576765,0.48165658,24.095472,0,7179,4348.806,0,14.390365
9907,9728,10303,1471,4x3j_3WR_A_1201,6,smina,False,True,0.4348683,0.8133904,2.8702557,0,7895,3433.2852,0,5.3585123
9908,9729,832,118,1h48_C5P_F_901,6,smina,False,True,0.42712986,0.81106673,2.5459969,0,7894,3371.7631,0,3.9572043
9909,9730,10422,1488,4y14_C0A_B_404,6,smina,False,True,0.42805429,0.80822212,2.71369,0,7893,3378.6325,0.83172858,6.9628152
9910,9731,10421,1488,4y14_C0A_B_404,5,autodock,True,False,0.72508312,0.47160543,25.371008,0,6817,4942.8916,0.83166408,13.922411
9911,9732,13551,1935,5tlg_7EG_B_601,6,smina,False,True,0.43617688,0.80539043,3.054966,0,7891,3441.8718,0,3.3297661
9912,9733,13019,1859,5m66_ADN_B_502,6,smina,False,True,0.43269198,0.80216636,2.9832058,0,7890,3413.9398,0.97330705,2.9464805
9913,9734,13018,1859,5m66_ADN_B_502,5,autodock,True,False,0.8198205,0.46333014,26.484087,0,6530,5353.4279,0.97340726,85.462876
9914,9735,7958,1136,4du7_DP6_A_401,6,smina,False,True,0.42686064,0.80385685,2.193403,0,7888,3367.0767,0.8868785,3.3972334
9915,9736,7957,1136,4du7_DP6_A_401,5,autodock,True,False,0.76212882,0.50690579,21.218176,0,7887,6010.91,0.33049682,18.723006
9916,9737,1182,168,1j0y_BGC_B_2601,6,smina,False,True,0.42267157,0.80212397,2.132066,0,7886,3333.188,0.99200104,0.98735226
9917,9738,1181,168,1j0y_BGC_B_2601,5,autodock,True,False,0.84073289,0.51349485,20.534554,0,7885,6629.1789,0.99208799,16.23253
9918,9739,13550,1935,5tlg_7EG_B_601,5,autodock,True,False,0.50457155,0.45915507,27.074797,0,6383,3220.6802,0,184.68437
9919,9740,10302,1471,4x3j_3WR_A_1201,5,autodock,True,False,0.5031335,0.46651398,26.058657,0,6624,3332.7563,0,77.807253
9920,9741,5682,811,2y00_Y00_A_601,5,autodock,True,False,0.499518,0.47983978,24.344,0,7088,3540.5836,0,12.186314
9921,9742,8489,1212,4i02_CMP_B_301,5,autodock,True,False,0.49756055,0.44721359,28.866211,0,5977,2973.9194,0,45.861735
9922,9743,8490,1212,4i02_CMP_B_301,6,smina,False,True,0.45039726,0.81144224,3.5826879,0,7880,3549.1304,0,3.569568
9923,9744,17548,2506,6xu3_PLG_C_401,6,smina,False,True,0.43622562,0.80702243,2.9769297,0,7879,3437.0217,0.90618198,3.5153561
9924,9745,17547,2506,6xu3_PLG_C_401,5,autodock,True,False,0.77287283,0.46236272,26.650412,0,6472,5002.0329,0.90009699,20.516607
9925,9746,8503,1214,4i02_CMP_D_301,5,autodock,True,False,0.49890663,0.44721359,28.869402,0,5974,2980.4682,0,16.655592
9926,9747,8504,1214,4i02_CMP_D_301,6,smina,False,True,0.45103296,0.81539075,3.5140445,0,7876,3552.3356,0,2.5061808
9927,9748,804,114,1h48_C5P_A_203,6,smina,False,True,0.43288865,0.81777486,2.5690596,0,7875,3408.9981,0,3.1124765
9928,9749,825,117,1h48_C5P_E_901,6,smina,False,True,0.43056542,0.8120009,2.5675631,0,7874,3390.2721,0,3.5193425
9929,9750,3345,477,1zpd_CIT_F_610,6,smina,False,True,0.42720207,0.80661992,2.3592076,0,7873,3363.3619,0.29120456,1.5410847
9930,9751,8672,1238,4i9n_1E5_F_402,6,smina,False,True,0.43484558,0.80524341,3.0457032,0,7872,3423.1044,0,4.4563075
9931,9752,8889,1269,4jzx_476_A_402,6,smina,False,True,0.42434095,0.80596664,2.2603528,0,7871,3339.9876,0,3.5847822
9932,9753,13460,1922,5tch_MLI_H_501,6,smina,False,True,0.42077047,0.80572251,2.1083338,0,7870,3311.4636,0.687427,0.78469516
9933,9754,13459,1922,5tch_MLI_H_501,5,autodock,True,False,0.62765288,0.51534692,20.366043,0,7869,4939.0005,0.78947332,4.5389286
9934,9755,11101,1585,5c8w_PCG_A_302,6,smina,False,True,0.42716439,0.82899776,2.3879838,0,7868,3360.9294,0,2.4562666
9935,9756,13082,1868,5mzp_CFF_A_2401,6,smina,False,True,0.37854111,0.8034708,1.3360735,0,7867,2977.9829,0,0.74888658
9936,9757,818,116,1h48_C5P_D_204,6,smina,False,True,0.42680375,0.82214992,2.505156,0,7866,3357.2383,0,3.334058
9937,9758,9246,1320,4mju_27S_A_501,6,smina,False,True,0.42492696,0.8135525,2.6106257,0,7865,3342.0506,0.00017287432,4.3475016
9938,9759,7041,1005,3zzm_JLN_A_1526,6,smina,False,True,0.4384966,0.80096356,3.2782595,0,7864,3448.3373,1.4604829e-07,6.8669305
9939,9760,7040,1005,3zzm_JLN_A_1526,5,autodock,True,False,0.49763979,0.44721359,28.86661,0,5972,2971.9048,1.5472854e-07,24.159741
9940,9761,11842,1691,5fli_QUE_G_301,5,autodock,True,False,0.5002692,0.44721359,28.866411,0,5972,2987.6077,0,603.4436
9941,9762,405,57,1ei6_PPF_A_410,6,smina,False,True,0.38339678,0.80590571,1.478712,0,7861,3013.8821,0.39004258,0.63925077
9942,9763,17177,2453,6tbx_N0Z_D_302,6,smina,False,True,0.3916786,0.80254084,1.7092602,0,7860,3078.5938,0,1.0590808
9943,9764,17282,2468,6tt4_FT8_A_709,6,smina,False,True,0.43469444,0.80113581,3.1567733,0,7859,3416.2636,0,7.3667805
9944,9765,6,0,19gs_BSP_B_210,6,smina,False,True,0.37692377,0.80134894,1.3178554,0,7858,2961.867,2.9078849e-06,0.67157019
9945,9766,376,53,1e5f_PLP_B_405,5,autodock,True,False,0.51037683,0.54405688,17.699444,0,7857,4010.0308,0.40030985,186.41783
9946,9767,14292,2041,5y7a_KYN_A_502,5,autodock,True,False,0.50526984,0.53391886,18.591976,0,7856,3969.3999,0.33691442,8.8310846
9947,9768,17575,2510,6y4z_TLA_D_301,5,autodock,True,False,0.50174666,0.53753016,18.268412,0,7855,3941.22,0.17848104,9.3847957
9948,9769,11626,1660,5eso_ISC_A_602,6,smina,False,True,0.43427297,0.80776973,3.0701423,0,7854,3410.7799,0.65527448,2.2731514
9949,9770,11625,1660,5eso_ISC_A_602,5,autodock,True,False,0.60588207,0.45901126,27.122288,0,6325,3832.2041,0.66531517,11.72294
9950,9771,7174,1024,4ajj_88S_A_1332,6,smina,False,True,0.42244447,0.81894039,2.2269585,0,7852,3317.0339,0,2.7196409
9951,9772,6166,880,3roe_THM_F_265,6,smina,False,True,0.44785581,0.82334967,3.2857811,0,7851,3516.116,0,2.4774311
9952,9773,12584,1797,5j5i_6GM_F_303,5,autodock,True,False,0.49640053,0.44721359,28.870001,0,5942,2949.612,0,15.780873
9953,9774,17281,2468,6tt4_FT8_A_709,5,autodock,True,False,0.49398265,0.45207389,28.133415,0,6097,3011.8122,0,13.67238
9954,9775,8665,1237,4i9n_1E5_C_402,6,smina,False,True,0.43484514,0.80157687,3.203104,0,7848,3412.6647,0,3.4182491
9955,9776,8658,1236,4i9n_1E5_B_402,6,smina,False,True,0.4306114,0.80133457,3.0800829,0,7847,3379.0076,0,4.1453233
9956,9777,9218,1316,4mgj_CPZ_A_502,6,smina,False,True,0.37604739,0.8021922,1.3170711,0,7846,2950.4678,0,0.95013283
9957,9778,5879,839,2zce_PYL_A_601,6,smina,False,True,0.42425795,0.84793475,2.0553575,0,7845,3328.3036,0,3.469617
9958,9779,13012,1858,5m66_ADN_A_502,6,smina,False,True,0.4312231,0.80458913,3.0792878,0,7844,3382.514,0.97255891,2.4375647
9959,9780,13011,1858,5m66_ADN_A_502,5,autodock,True,False,0.81840983,0.45867319,27.170462,0,6312,5165.8029,0.97249574,46.062682
9960,9781,2239,319,1q3a_NGH_B_479,6,smina,False,True,0.42296769,0.81842224,2.4846478,0,7842,3316.9127,0,4.3100371
9961,9782,14552,2078,5zg2_ZK1_B_901,6,smina,False,True,0.42397811,0.82516543,2.435601,0,7841,3324.4124,0,3.6996818
9962,9783,7747,1106,4d06_NAR_E_301,5,autodock,True,False,0.49630494,0.44721359,28.870001,0,5938,2947.0587,0,850.92931
9963,9784,17681,2525,7a2h_QX2_A_401,6,smina,False,True,0.37379886,0.80048476,1.3163128,0,7839,2930.2093,0.0099326878,0.55316691
9964,9785,90,12,1aiq_UMP_A_265,6,smina,False,True,0.41946381,0.82615671,2.1955428,0,7838,3287.7573,0,2.8668014
9965,9786,3590,512,2bgc_DTT_F_1238,6,smina,False,True,0.42077118,0.82389088,2.3661273,0,7837,3297.5838,0.034002664,0.84724644
9966,9787,17625,2517,6zi7_QR8_B_502,6,smina,False,True,0.4396122,0.80145459,3.4016836,0,7836,3444.8012,8.0185423e-06,1.3700248
9967,9788,16169,2309,6n0z_DP6_B_401,6,smina,False,True,0.42758256,0.79987781,3.0209837,0,7835,3350.1094,0.88943597,3.3568692
9968,9789,16168,2309,6n0z_DP6_B_401,5,autodock,True,False,0.76219551,0.46014641,27.006645,0,6316,4814.0269,0.8387536,18.661901
9969,9790,17674,2524,6zug_QPW_H_1001,6,smina,False,True,0.43995368,0.80280435,3.3650753,0,7833,3446.1572,0,8.1054471
9970,9791,4541,648,2nry_STU_C_503,5,autodock,True,False,0.4975668,0.44721359,28.912001,0,5899,2935.1466,0.99784655,228.20325
9971,9792,4542,648,2nry_STU_C_503,6,smina,True,True,0.81422102,0.83195656,4.3878565,0,7831,6376.1648,0.99782376,4.8165285
9972,9793,2694,384,1u2o_NEC_A_1001,6,smina,False,True,0.41822193,0.80585943,2.0634372,0,7830,3274.6777,3.2642326e-06,2.9159055
9973,9794,11955,1707,5g09_6DF_B_1474,6,smina,False,True,0.44323912,0.80300158,3.4930859,0,7829,3470.1191,0.99165245,3.9299473
9974,9795,11954,1707,5g09_6DF_B_1474,5,autodock,True,False,0.83532233,0.44721359,28.949757,0,5883,4914.2013,0.99214345,14.177418
9975,9796,17673,2524,6zug_QPW_H_1001,5,autodock,True,False,0.50364829,0.44721359,28.948538,0,5883,2962.9629,0,15.103794
9976,9797,13418,1916,5tch_MLI_A_301,6,smina,False,True,0.42387466,0.80481448,2.2025297,0,7826,3317.2431,0.65645534,0.80704947
9977,9798,13417,1916,5tch_MLI_A_301,5,autodock,True,False,0.60782269,0.50870824,21.099897,0,7825,4756.2126,0,107.15774
9978,9799,4660,665,2o7b_HC4_E_701,5,autodock,True,False,0.50102145,0.44721359,28.965513,0,5875,2943.501,0,40.03355
9979,9800,6803,971,3wqs_KBK_B_503,6,smina,False,True,0.42662269,0.80674023,2.3816807,0,7823,3337.4693,0,3.6798104
9980,9801,11639,1662,5ew8_5SF_A_803,5,autodock,True,False,0.49927209,0.44721359,28.972,0,5872,2931.7257,0,16.825715
9981,9802,2519,359,1thc_FL9_A_131,6,smina,False,True,0.37430818,0.80283851,1.3142878,0,7821,2927.4643,7.6225485e-07,0.55800475
9982,9803,7867,1123,4d96_5PA_D_501,6,smina,False,True,0.45544069,0.82791589,3.3352022,0,7820,3561.5462,0,4.2198635
9983,9804,14230,2032,5xmq_PLG_C_501,6,smina,False,True,0.42309258,0.81341435,2.4953587,0,7819,3308.1609,4.0833952e-07,4.2278205
9984,9805,6411,915,3uu7_2OH_A_1,6,smina,False,True,0.4243582,0.80751041,2.8209133,0,7818,3317.6324,0,1.5443812
9985,9806,8657,1236,4i9n_1E5_B_402,5,autodock,True,False,0.49759323,0.45602489,27.645981,0,6153,3061.6911,0,12.302908
9986,9807,9085,1297,4l80_OXL_F_402,6,smina,False,True,0.40576791,0.80223718,1.9337915,0,7816,3171.482,0.073805683,0.63046289
9987,9808,2414,344,1sff_IK2_C_450,6,smina,False,True,0.43791366,0.80023663,3.353302,0,7815,3422.2953,0,5.9607764
9988,9809,11646,1663,5ew8_5SF_B_802,5,autodock,True,False,0.49641205,0.44721359,28.968317,0,5872,2914.9316,0,17.827341
9989,9810,11227,1603,5cr1_STL_B_201,6,smina,False,True,0.37566953,0.79969515,1.4792799,0,7813,2935.106,0,1.6396577
9990,9811,3933,561,2ei7_D93_A_700,6,smina,False,True,0.43509065,0.8289358,2.7924774,0,7812,3398.9282,0,6.2486476
9991,9812,4689,669,2o7d_DHC_G_701,6,smina,False,True,0.44425518,0.80241788,3.763114,0,7811,3470.0772,0,2.0849243
9992,9813,4548,649,2nry_STU_D_501,5,autodock,True,False,0.49572952,0.44721359,28.967196,0,5871,2910.428,0.98331284,67.988005
9993,9814,4549,649,2nry_STU_D_501,6,smina,True,True,0.80523357,0.83017337,4.4279251,0,7809,6288.0689,0.98302985,4.0231149
9994,9815,4213,601,2giq_NN2_B_2001,6,smina,False,True,0.44337092,0.80563488,3.5215199,0,7808,3461.8401,0,5.9249781
9995,9816,4682,668,2o7d_DHC_B_701,6,smina,False,True,0.44426153,0.80197632,3.7353363,0,7807,3468.3498,0,1.6821243
9996,9817,4668,666,2o7b_HC4_G_701,6,smina,False,True,0.44333155,0.80188769,3.7269406,0,7806,3460.6461,0,1.3016339
9997,9818,10932,1561,5aew_BNL_I_462,5,autodock,True,False,0.49758104,0.44721359,28.975,0,5866,2918.8104,0.98407322,157.88634
9998,9819,10933,1561,5aew_BNL_I_462,6,smina,True,False,0.80347043,0.77430427,5.9302311,0,7804,6270.2832,0.9823986,1.9077222
9999,9820,4647,663,2o7b_HC4_C_701,6,smina,False,True,0.44459674,0.80509882,3.6574347,0,7803,3469.1884,0,1.9125341
10000,9821,4640,662,2o7b_HC4_A_701,6,smina,False,True,0.44271816,0.80482712,3.615063,0,7802,3454.087,0,1.986692
10001,9822,3519,502,2b3f_GAL_B_3311,5,autodock,True,False,0.50025631,0.44721359,28.990999,0,5858,2930.5015,0.99893698,2900.7653
10002,9823,3520,502,2b3f_GAL_B_3311,6,smina,True,True,0.80886906,0.81952821,4.6933913,0,7800,6309.1787,0.99888467,1.4530715
10003,9824,4661,665,2o7b_HC4_E_701,6,smina,False,True,0.44475089,0.80764915,3.5517097,0,7799,3468.6122,0,2.402591
10004,9825,14496,2070,5ylf_BGC_A_401,6,smina,False,True,0.37168541,0.80251346,1.3074274,0,7798,2898.4028,0.014519174,0.83515575
10005,9826,11962,1708,5g09_6DF_C_1475,6,smina,False,True,0.45623337,0.82123209,3.4784505,0,7797,3557.2516,0.98763188,5.9464501
10006,9827,11961,1708,5g09_6DF_C_1475,5,autodock,True,False,0.87352114,0.44721359,29.006001,0,5754,5026.2407,0.98704211,22.415554
10007,9828,6488,926,3vbn_TYD_E_301,6,smina,False,True,0.47975355,0.8787626,3.0047979,0,7795,3739.6789,0,7.9024058
10008,9829,6943,991,3wzo_ZOE_C_201,6,smina,False,True,0.48699575,0.87361379,3.1821945,0,7794,3795.6449,0,8.8169385
10009,9830,14895,2127,6cdy_EY1_A_501,6,smina,False,True,0.44521107,0.85316861,2.6290398,0,7793,3469.5299,0,3.6565794
10010,9831,11493,1641,5edh_5MF_B_803,6,smina,False,True,0.44178361,0.83163905,3.0350823,0,7792,3442.3779,0,6.8937866
10011,9832,8426,1203,4hoz_GLC_A_703,5,autodock,True,False,0.50501025,0.55433683,16.914204,0,7791,3934.5349,0.16245312,24.391674
10012,9833,13032,1861,5m8d_UGI_B_501,5,autodock,True,False,0.50401154,0.44721359,29,0,5753,2899.5784,0,217.72783
10013,9834,7804,1114,4d3s_BOG_F_1000,6,smina,False,True,0.42805329,0.80250264,2.9633241,0,7789,3334.1071,6.1716387e-10,4.2524147
10014,9835,17464,2494,6wdv_TWM_A_701,6,smina,False,True,0.42833127,0.8018614,3.0933566,0,7788,3335.844,0,4.9885138
10015,9836,5592,798,2xmi_FLC_A_1379,6,smina,False,True,0.37183181,0.80133556,1.3068322,0,7787,2895.4543,0.092777569,1.602977
10016,9837,6418,916,3uu7_2OH_B_1,6,smina,False,True,0.42859784,0.82024886,2.7804716,0,7786,3337.0627,0,1.511677
10017,9838,15637,2233,6i6r_H62_A_704,6,smina,False,True,0.39426959,0.80103917,1.8225297,0,7785,3069.3887,0.036343028,0.96125659
10018,9839,335,47,1dpm_EBP_B_903,6,smina,False,True,0.37156923,0.80049414,1.4032328,0,7784,2892.2949,0.00027348366,2.0822606
10019,9840,15357,2193,6fs7_E4Z_C_903,6,smina,False,True,0.46075804,0.81561384,3.6902246,0,7783,3586.0798,0,4.1130929
10020,9841,7481,1068,4ccu_AWF_A_1500,5,autodock,True,False,0.50245601,0.44721359,29.011972,0,5742,2885.1024,0,14.102565
10021,9842,15455,2207,6gqk_F88_A_1001,6,smina,False,True,0.44303488,0.80132646,3.7389052,0,7781,3447.2544,0,16.029498
10022,9843,15203,2171,6f77_PLP_E_600,6,smina,False,True,0.42752716,0.80000977,3.1530416,0,7780,3326.1613,0,2.9383094
10023,9844,14055,2007,5wqp_NCA_A_302,6,smina,False,True,0.371904,0.7987489,1.4169496,0,7779,2893.0412,0,0.66879156
10024,9845,16211,2315,6nba_P1T_A_501,6,smina,False,True,0.43919753,0.83568257,2.9383314,0,7778,3416.0784,0,6.5359062
10025,9846,16183,2311,6n0z_DP6_E_401,6,smina,False,True,0.42159842,0.79964066,2.9324849,0,7777,3278.7709,0.24550605,4.2485632
10026,9847,13362,1908,5syi_NIZ_A_805,6,smina,False,True,0.37363507,0.79713475,1.5903668,0,7776,2905.3863,0,0.8748719
10027,9848,10758,1536,4zvv_GN0_C_403,6,smina,False,True,0.44045685,0.8254515,3.1872303,0,7775,3424.552,0,6.4460268
10028,9849,6810,972,3wsg_CIT_A_302,6,smina,False,True,0.40803238,0.79865271,2.0839362,0,7774,3172.0437,0.011178379,1.6051467
10029,9850,5326,760,2vjb_CCD_B_1540,6,smina,False,True,0.37888952,0.79709805,1.6849679,0,7773,2945.1083,0,1.3166006
10030,9851,6159,879,3roe_THM_E_265,6,smina,False,True,0.43506366,0.81195843,3.2691107,0,7772,3381.3148,0,2.0928902
10031,9852,5970,852,2zut_A2G_D_4004,6,smina,False,True,0.44306603,0.79633928,3.8578796,0,7771,3443.0661,5.1335633e-05,1.7978859
10032,9853,15763,2251,6jws_PT1_B_801,6,smina,False,True,0.42412237,0.79675755,3.1746237,0,7770,3295.4308,0,4.5398121
10033,9854,4646,663,2o7b_HC4_C_701,5,autodock,True,False,0.50385742,0.44721359,28.999001,0,5743,2893.6532,0,50.654047
10034,9855,4534,647,2nry_STU_A_504,5,autodock,True,False,0.50144769,0.44721359,29.017889,0,5737,2876.8054,0.99245054,165.24031
10035,9856,4535,647,2nry_STU_A_504,6,smina,True,True,0.80321449,0.81848351,4.7172709,0,7767,6238.5669,0.99266674,4.0395243
10036,9857,3625,517,2bs8_NAG_A_1177,6,smina,False,True,0.37615795,0.81714597,1.3696665,0,7766,2921.2426,6.2355563e-05,1.3262374
10037,9858,1966,280,1o6g_SIN_A_724,6,smina,False,True,0.39713947,0.80270405,1.8804868,0,7765,3083.788,2.8431668e-08,3.3850285
10038,9859,14957,2136,6cut_FEJ_C_401,5,autodock,True,False,0.50527481,0.44721359,29.029779,0,5729,2894.7194,0.97723255,22.873959
10039,9860,14958,2136,6cut_FEJ_C_401,6,smina,True,True,0.80316735,0.83899496,4.2175074,0,7763,6234.9882,0.98439731,5.3208214
10040,9861,7482,1068,4ccu_AWF_A_1500,6,smina,False,True,0.44344554,0.8023775,3.7011571,0,7762,3442.0242,0,8.6825882
10041,9862,4885,697,2qb4_DSM_A_801,6,smina,False,True,0.41920005,0.80056517,2.3058779,0,7761,3253.4116,0,2.2200166
10042,9863,17309,2472,6u6c_P1T_H_504,5,autodock,True,False,0.50643648,0.44721359,29.029724,0,5727,2900.3617,0,20.660551
10043,9864,17295,2470,6u6c_P1T_B_502,5,autodock,True,False,0.50495072,0.44721359,29.028738,0,5727,2891.8528,0,25.330237
10044,9865,6439,919,3uwb_BB2_A_154,6,smina,False,True,0.42686136,0.79832987,3.2553818,0,7758,3311.5904,0,7.1396467
10045,9866,5255,750,2uza_HTL_B_1236,5,autodock,True,False,0.51596385,0.44721359,29.026766,0,5726,2954.409,0,77.169611
10046,9867,12487,1783,5irw_D9P_A_202,6,smina,False,True,0.39016613,0.80294805,1.8248007,0,7756,3026.1285,0.93168131,4.2286458
10047,9868,12486,1783,5irw_D9P_A_202,5,autodock,True,False,0.79758948,0.52811409,19.224617,0,7755,6185.3064,0.93181556,39.620989
10048,9869,11766,1680,5fe4_5WY_A_903,6,smina,False,True,0.41842333,0.86613361,1.3029927,0,7754,3244.4545,0,0.93100747
10049,9870,4639,662,2o7b_HC4_A_701,5,autodock,True,False,0.50753052,0.44721359,29.030001,0,5721,2903.5821,0,37.860879
10050,9871,17302,2471,6u6c_P1T_D_505,5,autodock,True,False,0.50347118,0.44721359,29.042,0,5718,2878.8482,0,25.065924
10051,9872,2665,380,1u1g_BBB_B_4300,5,autodock,True,False,0.50104654,0.44721359,29.041,0,5717,2864.4831,0,13.537099
10052,9873,2855,407,1vzu_UDP_B_2371,6,smina,False,True,0.41850947,0.81445313,2.6995099,0,7750,3243.4484,0,6.0248461
10053,9874,15756,2250,6jws_PT1_A_801,6,smina,False,True,0.42659167,0.80344233,3.2413361,0,7749,3305.6588,0,4.273807
10054,9875,13144,1877,5njb_BB2_C_502,5,autodock,True,False,0.50179223,0.44721359,29.038,0,5717,2868.7462,0,19.165405
10055,9876,1678,239,1m3u_KPL_J_265,5,autodock,True,False,0.49863397,0.51084524,20.938028,0,7747,3862.9173,0.99064025,8.6387068
10056,9877,1230,175,1j3k_WRA_A_609,5,autodock,True,False,0.50090203,0.47381434,25.252638,0,6573,3292.4291,0.20025817,6.7455199
10057,9878,13137,1876,5njb_BB2_A_502,5,autodock,True,False,0.49957177,0.44721359,29.035,0,5716,2855.5522,0,14.702426
10058,9879,2806,400,1v5y_4HC_B_1201,6,smina,False,True,0.3692391,0.80447329,1.4227509,0,7744,2859.3876,1.169379e-05,0.65897733
10059,9880,2918,416,1w78_PD8_A_1421,6,smina,False,True,0.41823598,0.8150903,2.7590649,0,7743,3238.4012,0,5.9703681
10060,9881,13789,1969,5uo5_M4R_B_803,6,smina,False,True,0.42425169,0.80381911,3.0978932,0,7742,3284.5565,0.99485386,6.0658114
10061,9882,13788,1969,5uo5_M4R_B_803,5,autodock,True,False,0.84032962,0.4559369,27.717344,0,5987,5031.0534,0.99477095,14.305102
10062,9883,4667,666,2o7b_HC4_G_701,5,autodock,True,False,0.50788451,0.44721359,29.030001,0,5716,2903.0679,0,60.375322
10063,9884,4688,669,2o7d_DHC_G_701,5,autodock,True,False,0.50530623,0.44721359,29.049,0,5710,2885.2986,0,95.93552
10064,9885,4681,668,2o7d_DHC_B_701,5,autodock,True,False,0.50185868,0.44721359,29.059,0,5705,2863.1038,0,51.33375
10065,9886,496,70,1fqo_F6R_B_2268,6,smina,False,True,0.41847308,0.80669725,2.294553,0,7737,3237.7262,0.034743563,2.409616
10066,9887,4815,687,2pvy_ACP_A_802,6,smina,False,True,0.41805275,0.8057227,2.4330504,0,7736,3234.0561,0.0015779511,1.409839
10067,9888,5676,810,2xyj_WLM_B_1442,6,smina,False,True,0.43119046,0.80469046,3.4222887,0,7735,3335.2582,0,11.233129
10068,9889,3722,531,2c6q_IMP_E_1337,5,autodock,True,False,0.50677666,0.44721359,29.059999,0,5702,2889.6405,0,15.579394
10069,9890,4212,601,2giq_NN2_B_2001,5,autodock,True,False,0.50176976,0.44721359,29.059999,0,5702,2861.0912,0,14.693234
10070,9891,8720,1245,4i9n_1E6_G_401,5,autodock,True,False,0.49782569,0.44721359,29.059999,0,5701,2838.1043,0.95064043,12.541347
10071,9892,8721,1245,4i9n_1E6_G_401,6,smina,True,False,0.7700785,0.82326156,4.6010866,0,7731,5953.4769,0.9515381,9.6246632
10072,9893,9385,1340,4n94_2HO_A_401,5,autodock,True,False,0.57493475,0.54252568,17.939314,0,7730,4444.2456,0,5.0301735
10073,9894,10078,1439,4ur9_BK9_B_1717,5,autodock,True,False,0.55229742,0.52876082,19.182831,0,7729,4268.7068,2.369465e-06,3.8299064
10074,9895,13536,1933,5tix_OQR_A_302,5,autodock,True,False,0.51831009,0.48637264,23.697693,0,6990,3622.9875,0,14.475114
10075,9896,15454,2207,6gqk_F88_A_1001,5,autodock,True,False,0.50039484,0.44721359,29.059999,0,5700,2852.2506,0,22.998069
10076,9897,17624,2517,6zi7_QR8_B_502,5,autodock,True,False,0.49697329,0.44876351,28.820738,0,5746,2855.6085,8.0220833e-06,48.595175
10077,9898,10296,1470,4x36_CHT_A_412,6,smina,False,True,0.36726411,0.80893204,1.3016802,0,7725,2837.1153,0,0.61875306
10078,9899,40,5,1a9r_HPA_A_290,5,autodock,True,False,0.51673457,0.61002907,13.010917,0,7724,3991.2578,0.22001477,2.9763407
10079,9900,12627,1803,5j61_A3G_D_501,6,smina,False,True,0.42201426,0.81059896,3.0758948,0,7723,3259.2162,0.98591974,4.6517554
10080,9901,12626,1803,5j61_A3G_D_501,5,autodock,True,False,0.83383838,0.4583805,27.390932,0,6044,5039.7192,0.98570453,27.381299
10081,9902,5969,852,2zut_A2G_D_4004,5,autodock,True,False,0.50099318,0.44721359,29.060499,0,5696,2853.6572,5.1269497e-05,12.717903
10082,9903,2413,344,1sff_IK2_C_450,5,autodock,True,False,0.49711464,0.44721359,29.059999,0,5695,2831.0679,0,19.106021
10083,9904,8671,1238,4i9n_1E5_F_402,5,autodock,True,False,0.4907945,0.46303726,26.729013,0,6191,3038.5087,0,10.537235
10084,9905,6480,925,3vbn_TYD_A_301,5,autodock,True,False,0.49251334,0.45574132,27.773632,0,5958,2934.3945,0,15.593398
10085,9906,17372,2481,6v1e_5SW_A_301,5,autodock,True,False,0.4953293,0.49726701,22.426374,0,7378,3654.5396,0,10.489984
10086,9907,803,114,1h48_C5P_A_203,5,autodock,True,False,0.49175173,0.48274335,24.140442,0,6854,3370.4663,0,14.095458
10087,9908,5949,849,2ztl_3HL_D_301,6,smina,False,True,0.36687251,0.8117952,1.3016554,0,7715,2830.4214,0.00067215566,0.66336302
10088,9909,7251,1035,4aql_TXC_A_1452,6,smina,False,True,0.41905264,0.82524013,2.8106101,0,7714,3232.5721,0,8.988647
10089,9910,10205,1457,4wqq_MAN_C_204,6,smina,False,True,0.36513305,0.81019059,1.3016371,0,7713,2816.2712,0.0065203781,0.84767631
10090,9911,14461,2065,5yfj_RUB_A_401,6,smina,False,True,0.4128634,0.82349929,2.6270995,0,7712,3184.0025,0.85713375,2.9709036
10091,9912,14460,2065,5yfj_RUB_A_401,5,autodock,True,False,0.74749195,0.4839506,23.991991,0,6895,5153.957,0.85975278,25.42548
10092,9913,2729,389,1ubs_SER_B_398,6,smina,False,True,0.41889326,0.82309284,2.6707008,0,7710,3229.667,0.87363587,4.138218
10093,9914,2728,389,1ubs_SER_B_398,5,autodock,True,False,0.75446396,0.48067966,24.396631,0,6780,5115.2657,0.86375274,21.181764
10094,9915,824,117,1h48_C5P_E_901,5,autodock,True,False,0.49375208,0.48464103,23.907648,0,6917,3415.2831,0,10.2387
